id,summaryId,date,durationInSeconds,startTimeInSeconds,startTimeOffsetInSeconds,unmeasurableSleepInSeconds,deepSleepDurationInSeconds,lightSleepDurationInSeconds,remSleepInSeconds,awakeDurationInSeconds,validation,new_id
3,x33b600d-5ecbe040-6540,527,25920,1590419520,28800,0,1740,15960,8220,2700,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5eca98d4-3804,528,14340,1590335700,28800,0,720,13620,0,1920,AUTO_TENTATIVE,108_3
3,x33b5ec0-5eca98d4-4efc,528,20220,1590335700,28800,0,720,19500,0,2220,AUTO_TENTATIVE,108_3
3,x33b5ec0-5eca98d4-5064,528,20580,1590335700,28800,0,720,19860,0,2340,AUTO_TENTATIVE,108_3
3,x33b5ec0-5ecbe6d0-5c1c,528,23580,1590421200,28800,0,3540,20040,0,660,AUTO_TENTATIVE,108_3
3,x33b5ec0-5ec89fc0-1194,528,72000,1590206400,28800,0,7740,26220,0,38040,AUTO_MANUAL,108_3
3,x33b5ec0-5ecabecc-3390,528,13200,1590345420,28800,660,2220,10020,300,180,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ecbe874-5c58,528,23640,1590421620,28800,0,2940,16740,3960,720,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ecfda60-2bd4,528,11220,1590680160,28800,0,1560,9660,0,780,AUTO_TENTATIVE,108_3
3,x33b600d-5ece8bb0-7170,528,29040,1590594480,28800,0,11100,17940,0,660,AUTO_TENTATIVE,108_3
3,x33b600d-5ece9ab0-62e8,528,25320,1590598320,28800,0,1380,18000,5940,960,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ecfda60-69b4,529,27060,1590680160,28800,0,3660,23400,0,1440,AUTO_TENTATIVE,108_3
3,x33b5ec0-5ecfdda8-5f64,529,24420,1590681000,28800,0,2820,19320,2280,3180,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ecfdda8-6090,529,24720,1590681000,28800,0,2460,19920,2340,2880,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ecfdda8-6108,529,24840,1590681000,28800,0,2400,20160,2280,2760,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed12a3c-66a8,530,26280,1590766140,28800,0,12240,14040,0,2640,AUTO_TENTATIVE,108_3
3,x33b5ec0-5ed127e4-6054,530,24660,1590765540,28800,0,1380,21720,1560,7020,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed11c2c-6d38,530,27960,1590762540,28800,0,1320,25440,1200,7500,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ecfdda8-6108,530,24840,1590681000,28800,0,2400,20160,2280,2760,ENHANCED_FINAL,108_3
3,x33b5ec0-5ed11bf0-6f18,530,28440,1590762480,28800,0,1320,26040,1080,7080,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed28774-3da4,530,15780,1590855540,28800,0,3120,12660,0,660,AUTO_TENTATIVE,108_3
3,x33b600d-5ecfd0c4-47f4,530,18420,1590677700,28800,0,4980,13440,0,840,AUTO_FINAL,108_3
3,x33b600d-5ece9a74-639c,530,25500,1590598260,28800,0,1260,18240,6000,1080,ENHANCED_TENTATIVE,108_3
3,x33b600d-5ecfe99c-2f58,530,12120,1590684060,28800,0,0,8280,3840,960,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed28774-5f28,531,24360,1590855540,28800,0,4440,19920,0,960,AUTO_TENTATIVE,108_3
3,x33b5ec0-5ed2a7cc-4344,531,17220,1590863820,28800,0,1800,13200,2220,60,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed11bf0-6f18,531,28440,1590762480,28800,0,1320,26040,1080,7080,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed3ce68-57e4,531,22500,1590939240,28800,0,9480,13020,0,1620,AUTO_TENTATIVE,108_3
3,x33b5ec0-5ed2a808-4308,531,17160,1590863880,28800,0,1740,13500,1920,60,ENHANCED_FINAL,108_3
3,x33b5ec0-5ed3d4f8-4920,531,18720,1590940920,28800,0,1260,15960,1500,3780,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed3d4f8-6450,601,25680,1590940920,28800,0,2160,20820,2700,5040,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed3d4f8-6414,601,25620,1590940920,28800,0,2040,20940,2640,5100,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed2a808-4308,601,17160,1590863880,28800,0,1740,13500,1920,60,ENHANCED_FINAL,108_3
3,x33b5ec0-5ed3d4f8-6ae0,601,27360,1590940920,28800,0,2280,22620,2460,4200,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed46864-30c0,601,12480,1590978660,28800,0,10800,1680,0,300,AUTO_TENTATIVE,108_3
3,x33b5ec0-5ed5263c-5c58,602,23640,1591027260,28800,0,4920,18720,0,2160,AUTO_TENTATIVE,108_3
3,x33b5ec0-5ed52768-5604,602,22020,1591027560,28800,0,1200,18600,2220,960,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed3d4f8-6ae0,602,27360,1590940920,28800,0,2280,22620,2460,4200,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed523e4-59c4,602,22980,1591026660,28800,0,1140,19680,2160,900,ENHANCED_TENTATIVE,108_3
3,x33b600d-5ed3cb98-8214,602,33300,1590938520,28800,0,14100,19200,0,360,AUTO_TENTATIVE,108_3
3,x33b600d-5ed3c5f8-8bec,602,35820,1590937080,28800,0,14100,21720,0,360,AUTO_FINAL,108_3
3,x33b600d-5ed51c28-79a4,602,31140,1591024680,28800,0,12240,18900,0,840,AUTO_TENTATIVE,108_3
3,x33b600d-5ed51c28-7e18,602,32280,1591024680,28800,0,12240,20040,0,540,AUTO_TENTATIVE,108_3
3,x33b600d-5ed53104-6bd0,602,27600,1591030020,28800,0,0,21420,6180,300,ENHANCED_TENTATIVE,108_3
3,x33b600d-5ed3c7d8-828c,602,33420,1590937560,28800,0,0,25320,8100,3180,ENHANCED_TENTATIVE,108_3
3,x33b600d-5ed51f34-79e0,602,31200,1591025460,28800,0,300,25320,5580,1260,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed69580-549c,603,21660,1591121280,28800,0,3720,17940,0,780,AUTO_TENTATIVE,108_3
3,x33b5ec0-5ed69760-4a88,603,19080,1591121760,28800,0,2940,12240,3900,960,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed523e4-59c4,603,22980,1591026660,28800,0,1140,19680,2160,900,ENHANCED_FINAL,108_3
3,x33b5ec0-5ed69760-4a4c,603,19020,1591121760,28800,0,2880,12240,3900,1020,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed7c144-6cc0,604,27840,1591198020,28800,0,12660,15180,0,2400,AUTO_TENTATIVE,108_3
3,x33b5ec0-5ed7c324-6a2c,604,27180,1591198500,28800,0,1200,22200,3780,2760,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed7c324-6aa4,604,27300,1591198500,28800,0,1200,22320,3780,2640,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed69760-4a4c,604,19020,1591121760,28800,0,2880,12240,3900,1020,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed7c2ac-6c0c,604,27660,1591198380,28800,0,1260,22560,3840,2400,ENHANCED_TENTATIVE,108_3
3,x33b5ec0-5ed92188-5064,604,20580,1591288200,28800,0,780,16800,3000,900,ENHANCED_TENTATIVE,108_3
4,x33d294b-5eb9711c-6324,512,25380,1589211420,28800,0,2220,16740,6420,420,ENHANCED_FINAL,108_4
4,x33d294b-5ebabe64-5dfc,513,24060,1589296740,28800,0,6480,17580,0,300,AUTO_TENTATIVE,108_4
4,x33d294b-5eb9711c-6324,513,25380,1589211420,28800,0,2220,16740,6420,420,ENHANCED_FINAL,108_4
4,x33d294b-5ebabea0-5fa0,513,24480,1589296800,28800,0,1860,15720,6900,0,ENHANCED_FINAL,108_4
4,x33d294b-5ebbe884-7b84,513,31620,1589373060,28800,0,16140,15480,0,1080,AUTO_TENTATIVE,108_4
4,x33d294b-5ebd5e1c-3570,514,13680,1589468700,28800,0,6600,7080,0,120,AUTO_TENTATIVE,108_4
4,x33d294b-5ebd5e1c-69f0,514,27120,1589468700,28800,0,12180,14940,0,540,AUTO_TENTATIVE,108_4
4,x33d294b-5ebbe884-7b84,514,31620,1589373060,28800,0,16140,15480,0,1080,AUTO_FINAL,108_4
4,x33d294b-5ebd6164-6540,514,25920,1589469540,28800,0,4440,15540,5940,1440,ENHANCED_TENTATIVE,108_4
4,x33d294b-5ebbe884-7b84,515,31620,1589373060,28800,0,16140,15480,0,1080,AUTO_FINAL,108_4
4,x33d294b-5ebebc80-4920,515,18720,1589558400,28800,0,5400,13320,0,0,AUTO_TENTATIVE,108_4
4,x33d294b-5ebebc80-4a4c,515,19020,1589558400,28800,0,5400,13620,0,0,AUTO_TENTATIVE,108_4
4,x33d294b-5ebd60b0-66e4,515,26340,1589469360,28800,0,3420,12720,10200,1200,ENHANCED_FINAL,108_4
4,x33d294b-5ebebc80-62e8,515,25320,1589558400,28800,0,10680,14640,0,420,AUTO_TENTATIVE,108_4
4,x33d294b-5ec00824-5424,516,21540,1589643300,28800,0,12060,9480,0,360,AUTO_TENTATIVE,108_4
4,x33d294b-5ebd60b0-66e4,516,26340,1589469360,28800,0,3420,12720,10200,1200,ENHANCED_FINAL,108_4
4,x33d294b-5ec00950-5208,516,21000,1589643600,28800,0,2160,13680,5160,660,ENHANCED_TENTATIVE,108_4
4,x33d294b-5ebeb35c-567c,516,22140,1589556060,28800,0,5400,16740,0,300,AUTO_FINAL,108_4
4,x33d294b-5ec003ec-56b8,516,22200,1589642220,28800,0,1500,15180,5520,840,ENHANCED_TENTATIVE,108_4
4,x33d294b-5ebfffb4-5dfc,517,24060,1589641140,28800,0,1800,17520,4740,600,ENHANCED_TENTATIVE,108_4
4,x33d294b-5ebffe10-60cc,517,24780,1589640720,28800,0,1860,18360,4560,420,ENHANCED_TENTATIVE,108_4
4,x33d294b-5ec16afc-3ffc,517,16380,1589734140,28800,0,6060,10320,0,60,AUTO_TENTATIVE,108_4
4,x33d294b-5ebeb35c-567c,517,22140,1589556060,28800,0,5400,16740,0,300,AUTO_FINAL,108_4
4,x33d294b-5ebffe10-6090,517,24720,1589640720,28800,0,1920,18240,4560,420,ENHANCED_TENTATIVE,108_4
4,x33d294b-5ec163b8-468c,517,18060,1589732280,28800,0,2880,9600,5580,60,ENHANCED_TENTATIVE,108_4
4,x33d294b-5ec3f524-66a8,520,26280,1589900580,28800,2280,1980,13620,8400,1560,ENHANCED_FINAL,108_4
5,x33d294b-5ec69af4-6e64,521,28260,1590074100,28800,0,6120,22140,0,540,AUTO_TENTATIVE,108_5
5,x33d294b-5ec69d10-6c48,521,27720,1590074640,28800,0,2760,18660,6300,720,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ec7e620-6b58,522,27480,1590158880,28800,0,8400,19080,0,600,AUTO_TENTATIVE,108_5
5,x33d294b-5ec69d10-6cfc,522,27900,1590074640,28800,0,2280,18780,6840,540,ENHANCED_FINAL,108_5
5,x33d294b-5ec7e878-6e28,522,28200,1590159480,28800,0,2400,20400,5400,540,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ec69d10-6cfc,523,27900,1590074640,28800,0,2280,18780,6840,540,ENHANCED_FINAL,108_5
5,x33d294b-5ec93bd8-4ac4,523,19140,1590246360,28800,0,4560,14580,0,180,AUTO_TENTATIVE,108_5
5,x33d294b-5ec93bd8-57a8,523,22440,1590246360,28800,0,4560,17880,0,1080,AUTO_TENTATIVE,108_5
5,x33d294b-5ec7e7c4-6f90,523,28560,1590159300,28800,0,2820,20400,5340,480,ENHANCED_FINAL,108_5
5,x33d294b-5ec93d40-585c,523,22620,1590246720,28800,0,1500,13620,7500,720,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ec7e7c4-6f90,524,28560,1590159300,28800,0,2820,20400,5340,480,ENHANCED_FINAL,108_5
5,x33d294b-5eca9370-61f8,524,25080,1590334320,28800,0,2940,22140,0,0,AUTO_TENTATIVE,108_5
5,x33d294b-5eca9730-6630,524,26160,1590335280,28800,0,0,15540,10620,120,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ec93d40-5898,524,22680,1590246720,28800,0,1380,13740,7560,660,ENHANCED_FINAL,108_5
5,x33d294b-5eca96f4-666c,524,26220,1590335220,28800,0,0,15900,10320,120,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ec93d40-5898,525,22680,1590246720,28800,0,1380,13740,7560,660,ENHANCED_FINAL,108_5
5,x33d294b-5eca9514-684c,525,26700,1590334740,28800,0,420,17100,9180,120,ENHANCED_FINAL,108_5
5,x33d294b-5ecd4c3c-5460,526,21600,1590512700,28800,0,8280,13320,0,180,AUTO_TENTATIVE,108_5
5,x33d294b-5ecd45e8-5898,526,22680,1590511080,28800,0,180,17280,5220,1320,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ecd3a6c-6630,527,26160,1590508140,28800,0,0,19380,6780,840,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ece7cb0-6270,527,25200,1590590640,28800,0,4500,20700,0,300,AUTO_TENTATIVE,108_5
5,x33d294b-5ecd3a6c-666c,527,26220,1590508140,28800,0,0,19380,6840,780,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ece7ecc-639c,527,25500,1590591180,28800,0,1680,19440,4380,0,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ece7ecc-639c,528,25500,1590591180,28800,0,1680,19440,4380,0,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ece7ecc-639c,529,25500,1590591180,28800,0,1680,19440,4380,0,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ecfe384-5460,529,21600,1590682500,28800,0,6900,14700,0,660,AUTO_FINAL,108_5
5,x33d294b-5ed12154-6ae0,529,27360,1590763860,28800,0,7140,20220,0,300,AUTO_TENTATIVE,108_5
5,x33d294b-5ecd3a6c-666c,530,26220,1590508140,28800,0,0,19380,6840,780,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ece7e90-6450,530,25680,1590591120,28800,0,1920,18180,5580,0,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ed12154-6ae0,530,27360,1590763860,28800,0,7140,20220,0,300,AUTO_FINAL,108_5
5,x33d294b-5ecfea8c-4fb0,530,20400,1590684300,28800,0,2400,15240,2760,120,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ed12244-6cfc,530,27900,1590764100,28800,0,6120,15540,6240,0,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ed29db8-2d00,531,11520,1590861240,28800,0,2940,8580,0,0,AUTO_TENTATIVE,108_5
5,x33d294b-5ed29db8-2ee0,531,12000,1590861240,28800,0,2940,9060,0,300,AUTO_TENTATIVE,108_5
5,x33d294b-5ed29db8-4470,531,17520,1590861240,28800,0,8040,9480,0,1020,AUTO_TENTATIVE,108_5
5,x33d294b-5ed12244-6cfc,531,27900,1590764100,28800,0,6120,15540,6240,0,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ed3c3a0-60cc,531,24780,1590936480,28800,0,10200,14580,0,0,AUTO_TENTATIVE,108_5
5,x33d294b-5ed25204-7224,531,29220,1590841860,28800,0,11820,17400,0,2460,AUTO_FINAL,108_5
5,x33d294b-5ed3c2ec-6414,531,25620,1590936300,28800,0,2340,20400,2880,0,ENHANCED_TENTATIVE,108_5
5,x33d294b-5ed25204-7224,601,29220,1590841860,28800,0,11820,17400,0,2460,AUTO_FINAL,108_5
5,x33d294b-5ed51e08-52bc,601,21180,1591025160,28800,0,9660,11520,0,0,AUTO_TENTATIVE,108_5
6,x33b5ef9-5eb0657c-44e8,505,17640,1588618620,28800,0,4980,12660,0,360,AUTO_TENTATIVE,108_6
6,x33b5ef9-5eb06798-4308,505,17160,1588619160,28800,0,2460,10500,4200,300,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5eb04b00-5988,505,22920,1588611840,28800,0,1920,16800,4200,1860,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5eb049d4-5ba4,505,23460,1588611540,28800,0,2160,16860,4440,1620,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5eaefbd8-6234,505,25140,1588526040,28800,0,3780,14040,7320,180,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb049d4-5b68,505,23400,1588611540,28800,0,2040,16920,4440,1680,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb1962c-648c,506,25740,1588696620,28800,0,9120,16620,0,0,AUTO_TENTATIVE,108_6
6,x33b5ef9-5eb049d4-5b68,506,23400,1588611540,28800,0,2040,16920,4440,1680,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb19bcc-61f8,506,25080,1588698060,28800,1020,4080,13680,6300,480,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb2f8c8-5370,507,21360,1588787400,28800,0,12720,8640,0,1140,AUTO_TENTATIVE,108_6
6,x33b5ef9-5eb2fdf0-50a0,507,20640,1588788720,28800,0,3180,12000,5460,1080,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5eb19bcc-61f8,507,25080,1588698060,28800,1020,4080,13680,6300,480,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb45ccc-3804,507,14340,1588878540,28800,0,6360,7980,0,180,AUTO_TENTATIVE,108_6
6,x33b5ef9-5eb2fdb4-50dc,507,20700,1588788660,28800,0,3180,12000,5520,1080,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb440ac-5be0,507,23520,1588871340,28800,0,4560,14040,4920,660,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5eb43ff8-5e38,508,24120,1588871160,28800,0,3540,15300,5280,240,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5eb2fdb4-50dc,508,20700,1588788660,28800,0,3180,12000,5520,1080,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb43fbc-5e74,508,24180,1588871100,28800,0,3600,15420,5160,240,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb5b158-42cc,509,17100,1588965720,28800,0,3540,13560,0,0,AUTO_TENTATIVE,108_6
6,x33b5ef9-5eb43fbc-5e74,509,24180,1588871100,28800,0,3600,15420,5160,240,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb59664-6090,509,24720,1588958820,28800,0,2880,17160,4680,60,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb6e85c-5af0,510,23280,1589045340,28800,0,4800,18480,0,660,AUTO_TENTATIVE,108_6
6,x33b5ef9-5eb6eb2c-5910,510,22800,1589046060,28800,0,1920,13740,7140,420,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5eb6eaf0-5988,510,22920,1589046000,28800,0,1800,14280,6840,360,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5eb59664-6090,510,24720,1588958820,28800,0,2880,17160,4680,60,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb6eaf0-5a00,510,23040,1589046000,28800,0,1680,15180,6180,240,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb83310-5eec,511,24300,1589130000,28800,0,5280,19020,0,240,AUTO_TENTATIVE,108_6
6,x33b5ef9-5eb83658-5dfc,511,24060,1589130840,28800,0,2640,14640,6780,120,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5eb6eaf0-5a00,511,23040,1589046000,28800,0,1680,15180,6180,240,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb986ac-4e0c,511,19980,1589216940,28800,0,7320,12660,0,1020,AUTO_TENTATIVE,108_6
6,x33b5ef9-5eb8352c-61bc,511,25020,1589130540,28800,0,2760,14880,7380,120,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb98aa8-5334,511,21300,1589217960,28800,0,2880,12660,5760,540,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5eb98aa8-5b68,512,23400,1589217960,28800,0,2940,14460,6000,540,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5eb8352c-61bc,512,25020,1589130540,28800,0,2760,14880,7380,120,ENHANCED_FINAL,108_6
6,x33b5ef9-5eb98a6c-5b68,512,23400,1589217900,28800,0,2820,14760,5820,600,ENHANCED_FINAL,108_6
6,x33b5ef9-5ebae204-5154,513,20820,1589305860,28800,0,6840,13980,0,1140,AUTO_TENTATIVE,108_6
6,x33b5ef9-5eb98a6c-5b68,513,23400,1589217900,28800,0,2820,14760,5820,600,ENHANCED_FINAL,108_6
6,x33b5ef9-5ebae330-52f8,513,21240,1589306160,28800,0,2580,16620,2040,1920,ENHANCED_FINAL,108_6
6,x33b5ef9-5ebc2d6c-5a3c,514,23100,1589390700,28800,0,6480,16620,0,360,AUTO_TENTATIVE,108_6
6,x33b5ef9-5ebc2fc4-5a78,514,23160,1589391300,28800,0,3120,14580,5460,240,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ebae330-52f8,514,21240,1589306160,28800,0,2580,16620,2040,1920,ENHANCED_FINAL,108_6
6,x33b5ef9-5ebc2808-6108,514,24840,1589389320,28800,0,3300,16440,5100,540,ENHANCED_FINAL,108_6
6,x33b5ef9-5ebd89b4-4bf0,515,19440,1589479860,28800,0,9840,9600,0,1200,AUTO_TENTATIVE,108_6
6,x33b5ef9-5ebd7cd0-5a3c,515,23100,1589476560,28800,0,2520,18540,2040,840,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ebd6efc-68c4,515,26820,1589473020,28800,0,2160,23280,1380,660,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ebc2808-6108,515,24840,1589389320,28800,0,3300,16440,5100,540,ENHANCED_FINAL,108_6
6,x33b5ef9-5ebd6e84-6978,515,27000,1589472900,28800,0,2040,23580,1380,600,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ebecfb8-5988,516,22920,1589563320,28800,0,4440,18480,0,840,AUTO_TENTATIVE,108_6
6,x33b5ef9-5ebed120-5460,516,21600,1589563680,28800,0,2160,14640,4800,1140,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ebd6e84-6978,516,27000,1589472900,28800,0,2040,23580,1380,600,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ebec9dc-5910,516,22800,1589561820,28800,0,2760,15600,4440,1800,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ebd6e84-6978,517,27000,1589472900,28800,0,2040,23580,1380,600,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ec024bc-5ab4,517,23220,1589650620,28800,0,7020,16200,0,600,AUTO_TENTATIVE,108_6
6,x33b5ef9-5ec02804-5a3c,517,23100,1589651460,28800,0,5820,9420,7860,240,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ebec964-5d84,517,23940,1589561700,28800,0,3120,16560,4260,1620,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ec02750-5af0,517,23280,1589651280,28800,0,5520,9960,7800,240,ENHANCED_FINAL,108_6
6,x33b5ef9-5ec2bda8-6360,520,25440,1589820840,28800,0,2580,16860,6000,300,ENHANCED_FINAL,108_6
6,x33b5ef9-5ec41a2c-5c94,520,23700,1589910060,28800,0,6840,16860,0,660,AUTO_FINAL,108_6
6,x33b5ef9-5ec564a4-5898,521,22680,1589994660,28800,0,4920,17760,0,540,AUTO_TENTATIVE,108_6
6,x33b5ef9-5ec564a4-5be0,521,23520,1589994660,28800,0,4920,18600,0,1140,AUTO_TENTATIVE,108_6
6,x33b5ef9-5ec55d9c-6324,521,25380,1589992860,28800,0,2280,17760,5340,1020,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ec55b08-657c,521,25980,1589992200,28800,0,2700,17940,5340,1080,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ec41a2c-5c94,521,23700,1589910060,28800,0,6840,16860,0,660,AUTO_FINAL,108_6
6,x33b5ef9-5ec55b08-6540,521,25920,1589992200,28800,0,2700,17820,5400,1140,ENHANCED_FINAL,108_6
6,x33b5ef9-5ec814c4-495c,522,18780,1590170820,28800,0,4380,14400,0,360,AUTO_TENTATIVE,108_6
6,x33b5ef9-5ec819b0-4470,522,17520,1590172080,28800,0,2820,10800,3900,420,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ec819ec-4f74,523,20340,1590172140,28800,0,3180,13020,4140,420,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ec81974-5028,523,20520,1590172020,28800,0,2580,14100,3840,360,ENHANCED_FINAL,108_6
6,x33b5ef9-5ec962c0-5640,524,22080,1590256320,28800,0,4740,17340,0,420,AUTO_TENTATIVE,108_6
6,x33b5ef9-5ec96518-56f4,524,22260,1590256920,28800,0,5160,13440,3660,180,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ec81974-5028,524,20520,1590172020,28800,0,2580,14100,3840,360,ENHANCED_FINAL,108_6
6,x33b5ef9-5ec964a0-57e4,524,22500,1590256800,28800,0,4980,14160,3360,180,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ec964a0-57e4,525,22500,1590256800,28800,0,4980,14160,3360,180,ENHANCED_TENTATIVE,108_6
6,x33b5ef9-5ecab260-576c,525,22380,1590342240,28800,0,2040,20340,0,420,AUTO_FINAL,108_6
6,x33b5ef9-5ecab260-576c,526,22380,1590342240,28800,0,2040,20340,0,420,AUTO_FINAL,108_6
6,x33d294b-5ed524d4-63d8,601,25560,1591026900,28800,0,14280,11280,0,240,AUTO_TENTATIVE,108_6
6,x33d294b-5ed51e08-5244,601,21060,1591025160,28800,0,9660,11400,0,300,AUTO_TENTATIVE,108_6
6,x33d294b-5ed3c2ec-6414,601,25620,1590936300,28800,0,2340,20640,2640,0,ENHANCED_FINAL,108_6
6,x33d294b-5ed51fac-52f8,601,21240,1591025580,28800,0,240,14520,6480,0,ENHANCED_TENTATIVE,108_6
6,x33d294b-5ed68068-5460,602,21600,1591115880,28800,0,4080,17520,0,0,AUTO_TENTATIVE,108_6
6,x33d294b-5ed51fac-52f8,602,21240,1591025580,28800,0,240,14520,6480,0,ENHANCED_TENTATIVE,108_6
6,x33d294b-5ed670f0-639c,602,25500,1591111920,28800,0,960,18180,6360,420,ENHANCED_TENTATIVE,108_6
6,x33d294b-5ed51fac-52f8,603,21240,1591025580,28800,0,240,14520,6480,0,ENHANCED_TENTATIVE,108_6
6,x33d294b-5ed66da8-67d4,603,26580,1591111080,28800,0,1080,20160,5340,240,ENHANCED_FINAL,108_6
6,x33d294b-5ed7c5b8-31ec,603,12780,1591199160,28800,0,6660,6120,0,0,AUTO_TENTATIVE,108_6
6,x33d294b-5ed7c5b8-31ec,604,12780,1591199160,28800,0,6660,6120,0,0,AUTO_TENTATIVE,108_6
6,x33d294b-5ed7c5b8-5640,604,22080,1591199160,28800,0,7620,14460,0,660,AUTO_TENTATIVE,108_6
6,x33d294b-5ed7c6a8-58d4,604,22740,1591199400,28800,0,2640,12660,7440,240,ENHANCED_TENTATIVE,108_6
6,x33d294b-5ed66da8-67d4,604,26580,1591111080,28800,0,1080,20160,5340,240,ENHANCED_FINAL,108_6
6,x33d294b-5ed7c6e4-5898,604,22680,1591199460,28800,0,2280,13800,6600,240,ENHANCED_FINAL,108_6
7,x33b5f1d-5eb161ac-4a88,505,19080,1588683180,28800,0,8100,10980,0,0,AUTO_TENTATIVE,108_7
7,x33b5f37-5eaed61c-6270,505,25200,1588516380,28800,0,3000,14820,7380,720,ENHANCED_FINAL,108_7
7,x33b5f37-5eb174e4-62ac,505,25260,1588688100,28800,0,13320,11940,0,0,AUTO_TENTATIVE,108_7
7,x33b5f37-5eb02094-61bc,505,25020,1588600980,28800,0,660,18720,5640,720,ENHANCED_FINAL,108_7
7,x33b5f37-5eb17688-666c,505,26220,1588688520,28800,0,3060,19860,3300,360,ENHANCED_TENTATIVE,108_7
